Objects
50
,,Global Angle Drone_2:Drone_2,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
371,0,-0.002217,-0.047101,0.097104,19.411734,-70.885803,880.110046
372,0,-0.000498,-0.045302,0.099608,18.391754,-71.690727,880.169495
373,0,-0.000659,-0.041890,0.101656,17.278875,-72.513489,880.204956
374,0,-0.001946,-0.038320,0.103026,16.103506,-73.390083,880.272644
375,0,-0.004850,-0.033529,0.104665,14.861942,-74.235176,880.366760
376,0,-0.009919,-0.033190,0.102573,13.840420,-75.073502,879.862793
377,0,-0.011216,-0.027630,0.106258,12.419601,-75.900101,879.821960
378,0,-0.012623,-0.024710,0.106859,11.089758,-76.841446,879.947266
379,0,-0.013269,-0.023029,0.109124,9.721142,-77.804291,880.092896
380,0,-0.010683,-0.022508,0.108865,8.393370,-78.629539,879.990112
381,0,-0.010677,-0.021487,0.110848,6.938785,-79.626015,880.060791
382,0,-0.007082,-0.017124,0.113696,5.742921,-80.672134,880.223938
383,0,-0.005582,-0.014582,0.113999,4.396985,-81.505699,880.306580
384,0,-0.005995,-0.009073,0.116410,3.042192,-82.423775,880.271484
385,0,-0.006067,-0.004953,0.119231,1.480716,-83.610191,880.263428
386,0,-0.007249,-0.001566,0.119745,0.292506,-84.419296,880.278748
387,0,-0.008860,0.000791,0.120221,-0.971522,-85.217865,880.756775
388,0,-0.008410,0.005329,0.123866,-2.148386,-86.322182,880.965393
389,0,-0.008546,0.006082,0.125464,-3.331367,-87.291298,880.901489
390,0,-0.008248,0.007457,0.128876,-4.420151,-88.166077,881.188110
391,0,-0.010141,0.009501,0.128118,-5.253644,-89.003204,880.986389
392,0,-0.009322,0.008080,0.126531,-6.231023,-89.800415,880.886597
393,0,-0.009364,0.009932,0.127488,-6.911979,-90.475067,880.890503
394,0,-0.011419,0.013298,0.129571,-7.389347,-91.111000,880.806580
395,0,-0.014227,0.012744,0.128427,-7.944016,-91.678116,880.773132
396,0,-0.018097,0.010966,0.125745,-8.407850,-92.191292,880.736755
397,0,-0.021522,0.009834,0.123603,-8.727806,-92.618126,880.822327
398,0,-0.025548,0.010246,0.123192,-9.016642,-93.126114,880.824646
399,0,-0.028004,0.011175,0.123248,-9.181432,-93.492867,880.711670
400,0,-0.030916,0.012160,0.123482,-9.317482,-93.873375,880.723938
401,0,-0.033915,0.013206,0.123857,-9.374805,-94.105537,880.782166
402,0,-0.037082,0.013641,0.123541,-9.339713,-94.267166,880.779297
403,0,-0.039073,0.013187,0.123251,-9.268222,-94.317039,880.796082
404,0,-0.040308,0.009757,0.120861,-9.113589,-94.299896,880.963623
405,0,-0.038639,0.011085,0.122321,-8.819296,-94.102745,880.786560
406,0,-0.032797,0.008893,0.125355,-8.717130,-94.230049,881.327576
407,0,-0.024962,0.006284,0.129682,-8.661853,-94.336105,881.671875
408,0,-0.022079,-0.000013,0.129246,-8.257735,-94.003296,881.664062
409,0,-0.018976,-0.004664,0.130717,-7.924467,-93.418495,882.008057
410,0,-0.018702,-0.009699,0.129686,-7.410589,-92.948059,881.981812
411,0,-0.017223,-0.012065,0.129985,-6.857808,-92.318497,881.984314
412,0,-0.015444,-0.013914,0.131165,-6.397415,-91.547684,881.999146
413,0,-0.014402,-0.016812,0.130093,-5.933951,-90.815414,882.061584
414,0,-0.014899,-0.019055,0.129454,-5.495135,-90.067192,882.088013
415,0,-0.014373,-0.021089,0.128651,-5.190341,-89.091331,882.192688
416,0,-0.014369,-0.022635,0.127908,-4.813506,-88.042778,882.127014
417,0,-0.013438,-0.026429,0.123658,-4.432317,-87.049454,882.126709
418,0,-0.015985,-0.032895,0.114863,-3.892402,-86.017105,881.605957
419,0,-0.016162,-0.035903,0.113613,-3.791305,-84.899048,881.607117
420,0,-0.017121,-0.039096,0.110637,-3.652352,-83.783310,881.440063
421,0,-0.017170,-0.041331,0.107755,-3.719634,-82.727684,881.538818
422,0,-0.016926,-0.039997,0.105720,-3.835915,-81.747375,881.537170
423,0,-0.015349,-0.036111,0.105666,-3.933628,-80.576241,881.434875
424,0,-0.015900,-0.034333,0.104492,-4.157422,-79.486382,880.999146
425,0,-0.011228,-0.032828,0.104018,-4.384111,-78.282272,880.560974
426,0,-0.007819,-0.030648,0.102683,-4.735149,-77.294228,880.150024
427,0,-0.004919,-0.028706,0.100311,-5.090701,-76.209137,879.751892
428,0,-0.002269,-0.026734,0.099356,-5.492076,-75.069550,879.553162
429,0,-0.001264,-0.024862,0.097433,-5.908837,-74.035362,879.349304
430,0,0.004037,-0.014044,0.111176,-6.842092,-73.980179,879.162659
431,0,0.006697,-0.010155,0.110649,-7.317263,-73.013893,878.968140
432,0,0.008703,-0.004877,0.111485,-7.825767,-72.221596,878.645935
433,0,0.008634,-0.000031,0.111015,-8.235366,-71.377174,878.279602
434,0,0.005843,0.003856,0.110709,-8.504899,-70.576187,877.849426
435,0,0.006051,0.008642,0.110649,-8.819488,-69.668045,877.493530
436,0,0.004975,0.011820,0.110939,-8.955205,-68.965210,877.124939
437,0,0.006688,0.018425,0.112955,-9.082828,-68.177353,876.791138
438,0,0.008110,0.026574,0.116448,-8.970897,-67.515526,876.401917
439,0,0.002115,0.030727,0.124292,-9.630555,-66.037643,875.024170
440,0,0.003893,0.033962,0.123215,-9.203861,-65.307587,874.900452
441,0,0.005201,0.036503,0.122438,-8.531248,-64.752243,874.926880
442,0,0.006341,0.036963,0.122327,-7.815508,-64.208740,875.281250
443,0,0.016723,0.025927,0.118334,-6.768429,-63.697063,875.556091
444,0,0.028840,0.010455,0.115932,-5.954997,-63.303127,876.644165
445,0,0.043344,-0.010697,0.112958,-5.034419,-63.315578,878.011475
446,0,0.058273,-0.033203,0.111715,-4.218750,-63.396454,879.668030
447,0,0.069679,-0.052819,0.106979,-3.213259,-63.797756,881.772583
448,0,0.074505,-0.064741,0.106959,-2.501550,-64.487862,883.857605
449,0,0.074135,-0.070806,0.104150,-1.770301,-65.532158,886.172546
450,0,0.070168,-0.072718,0.101201,-1.092397,-66.740135,888.829834
451,0,0.063315,-0.071138,0.107649,-1.155016,-68.512566,892.242310
452,0,0.053532,-0.077206,0.104319,-0.988806,-70.441429,895.196960
453,0,0.043761,-0.084259,0.105092,-1.381478,-72.221107,898.364624
454,0,0.039059,-0.093684,0.105060,-2.103891,-74.726036,901.622070
455,0,0.039354,-0.101852,0.105309,-2.991529,-77.340149,904.901672
456,0,0.041778,-0.108866,0.104135,-4.105231,-80.222694,908.503540
457,0,0.039243,-0.112622,0.106583,-5.724214,-83.283340,912.096375
458,0,0.031935,-0.112603,0.107249,-7.611434,-86.488258,915.801392
459,0,0.022322,-0.110557,0.106676,-9.754957,-89.826828,919.649109
460,0,0.011737,-0.106837,0.106596,-12.306671,-93.235313,923.464661
461,0,0.002527,-0.101378,0.107030,-15.261852,-96.796906,927.516357
462,0,-0.004121,-0.095641,0.107057,-18.372278,-100.382523,931.254883
463,0,-0.011797,-0.087081,0.107524,-21.801346,-104.260521,935.068298
464,0,-0.017781,-0.076909,0.108659,-25.501902,-107.828224,939.035889
465,0,-0.025745,-0.066510,0.106661,-29.337761,-111.552956,943.129089
466,0,-0.029812,-0.052291,0.114691,-33.626114,-115.284645,947.226318
467,0,-0.033745,-0.045436,0.110696,-37.646713,-118.958046,951.274658
468,0,-0.040762,-0.037954,0.112678,-42.196308,-122.417068,955.341431
469,0,-0.046049,-0.031703,0.109683,-46.518143,-125.683754,959.736389
470,0,-0.056214,-0.022740,0.117693,-51.603531,-128.968201,963.136963
471,0,-0.060226,-0.015154,0.115007,-55.911247,-131.921005,967.519531
472,0,-0.056697,0.002580,0.115954,-60.883060,-134.529831,971.668030
473,0,-0.057880,0.011260,0.116210,-65.362206,-137.089630,975.849304
474,0,-0.063533,0.018582,0.115964,-69.646378,-139.617859,979.733032
475,0,-0.051260,0.033661,0.117001,-74.312271,-141.378632,983.736694
476,0,-0.054029,0.040958,0.117152,-78.419655,-143.488480,987.586914
477,0,-0.045654,0.051510,0.118659,-82.570450,-144.861099,991.719666
478,0,-0.047117,0.059343,0.120345,-86.389954,-146.288284,995.573669
479,0,-0.043610,0.066294,0.122786,-90.148483,-147.196213,999.599915
480,0,-0.040008,0.072323,0.123258,-93.507187,-147.839264,1003.381104
481,0,-0.036753,0.077088,0.125644,-96.636116,-148.495209,1007.023804
482,0,-0.029690,0.081275,0.127758,-99.585106,-148.862442,1010.815125
483,0,-0.021856,0.086833,0.129811,-102.122284,-148.858734,1014.424316
484,0,-0.019160,0.092941,0.131113,-104.274994,-148.868774,1017.835510
485,0,-0.013365,0.098487,0.133766,-106.202087,-148.364151,1021.226624
486,0,-0.007482,0.101517,0.133843,-107.685097,-147.840912,1024.689087
487,0,-0.001994,0.103574,0.133584,-108.810463,-147.057571,1027.873413
488,0,0.003469,0.104273,0.133135,-109.513626,-146.270248,1030.966553
489,0,0.010893,0.105323,0.133469,-109.954018,-145.310318,1034.160645
490,0,0.013001,0.106498,0.131981,-109.819237,-144.287277,1037.056274
491,0,0.023085,0.105465,0.131158,-109.495590,-143.014191,1040.004028
492,0,0.025320,0.102240,0.130477,-108.743073,-141.890961,1042.712891
493,0,0.033209,0.095386,0.128522,-107.597412,-140.494476,1045.387939
494,0,0.033064,0.088273,0.126389,-106.084656,-139.369156,1047.794678
495,0,0.039544,0.083460,0.125112,-104.283722,-138.135941,1050.238037
496,0,0.043055,0.079281,0.124184,-102.217522,-136.796967,1052.662354
497,0,0.075009,0.079459,0.133171,-100.598557,-134.412384,1056.151978
498,0,0.088068,0.080779,0.136272,-98.552467,-133.086838,1058.889282
499,0,0.112559,0.070760,0.141234,-96.118309,-131.159042,1061.656006
500,0,0.121386,0.061337,0.141300,-93.378860,-130.065079,1063.947021
501,0,0.123866,0.050197,0.138633,-90.250511,-129.328827,1065.805908
502,0,0.132007,0.043263,0.137980,-87.094772,-128.588837,1067.822754
503,0,0.140447,0.041529,0.138682,-84.064049,-128.002289,1069.836670
504,0,0.140966,0.032840,0.137027,-80.587822,-127.818642,1071.305786
505,0,0.145437,0.025617,0.135506,-77.312874,-127.743584,1073.050903
506,0,0.146980,0.015180,0.133529,-73.856285,-127.927170,1074.190674
507,0,0.151152,0.008235,0.133205,-70.659225,-128.326309,1075.789673
508,0,0.148870,-0.001841,0.131318,-67.312843,-129.074524,1076.741455
509,0,0.149562,-0.007686,0.130756,-64.302536,-129.890793,1078.088013
510,0,0.144665,-0.016042,0.129410,-61.318001,-131.110092,1079.028564
511,0,0.142154,-0.024163,0.128675,-58.549370,-132.438782,1080.128662
512,0,0.135796,-0.031089,0.127264,-55.948338,-134.051010,1081.005005
513,0,0.131541,-0.038254,0.126969,-53.573029,-135.824585,1081.838867
514,0,0.125270,-0.040776,0.126961,-51.503654,-137.863235,1082.646118
515,0,0.118961,-0.041745,0.127736,-49.626484,-140.067154,1083.277222
516,0,0.113289,-0.042702,0.129274,-47.930103,-142.349945,1083.811401
517,0,0.105060,-0.041876,0.130160,-46.480923,-144.758316,1084.187622
518,0,0.094402,-0.038990,0.131489,-45.379974,-147.305954,1084.555664
519,0,0.086923,-0.039240,0.133071,-44.482281,-149.859314,1084.845215
520,0,0.078649,-0.038551,0.134903,-43.873871,-152.474411,1084.978760
521,0,0.068922,-0.035150,0.136172,-43.576427,-155.227219,1085.039673
522,0,0.064253,-0.032116,0.138214,-43.510872,-157.884750,1085.134644
523,0,0.062176,-0.033910,0.140992,-43.535419,-160.483414,1084.951782
524,0,0.057476,-0.029388,0.142993,-44.083672,-163.099060,1084.860840
525,0,0.059953,-0.034969,0.145440,-44.695324,-165.617462,1084.484985
526,0,0.128883,-0.032927,0.175499,-45.285664,-164.842407,1081.280640
527,0,0.049824,-0.079251,0.146835,-45.486004,-170.843384,1084.662354
528,0,0.116197,-0.029597,0.181438,-46.884590,-170.023758,1081.131592
529,0,0.096492,-0.045011,0.180653,-45.908070,-171.941895,1079.923462
530,0,0.015929,-0.020750,0.163381,-47.651272,-176.414169,1082.118652
531,0,-0.121893,-0.012541,0.121558,-51.107525,-183.447556,1089.178589
532,0,-0.146346,-0.023783,0.117449,-52.508190,-185.646774,1089.430420
533,0,-0.091059,-0.029624,0.134404,-53.698765,-185.448639,1087.177490
534,0,-0.049817,-0.046176,0.139922,-54.518528,-186.294525,1086.235229
535,0,-0.012667,-0.043889,0.140771,-55.508297,-187.599426,1085.449097
536,0,0.011907,-0.027910,0.138822,-56.422348,-189.135880,1084.698975
537,0,0.015285,-0.019614,0.137613,-57.006088,-190.290207,1084.150391
538,0,-0.008734,-0.009277,0.136093,-57.892704,-191.242355,1084.033325
539,0,-0.050854,-0.011870,0.133295,-58.380142,-191.986710,1083.895508
540,0,-0.084082,-0.016403,0.132484,-58.922764,-192.283524,1083.845215
541,0,-0.109506,-0.019867,0.132323,-59.300766,-192.585724,1083.582397
542,0,-0.119273,-0.022994,0.131727,-59.466167,-192.812241,1083.324097
543,0,-0.116036,-0.023432,0.130939,-59.381214,-192.948380,1082.851807
544,0,-0.078508,0.046459,0.158479,-54.457684,-188.383575,1074.458740
545,0,-0.067108,0.050025,0.157923,-54.146751,-188.119339,1073.884277
546,0,-0.059449,0.046302,0.151191,-53.582485,-187.648529,1073.352295
547,0,-0.057879,0.047212,0.145984,-52.894096,-186.782944,1072.408081
548,0,-0.059314,0.042880,0.142162,-52.131477,-185.744965,1071.723511
549,0,-0.059696,0.036156,0.133253,-51.181690,-184.306488,1071.495117
550,0,-0.058101,0.033166,0.132158,-50.324020,-182.687119,1070.687012
551,0,-0.053888,0.030218,0.129341,-49.314804,-181.085114,1070.072632
552,0,-0.046830,0.024521,0.124598,-48.223476,-179.219742,1069.222778
553,0,-0.025865,0.003040,0.123002,-50.410583,-179.290863,1070.919922
554,0,0.001121,0.035888,0.177445,-49.664997,-179.870117,1071.932983
555,0,0.007525,0.028396,0.173785,-48.480125,-177.964767,1070.944946
556,0,0.014470,0.015616,0.168246,-47.548092,-176.498947,1070.251221
557,0,0.019400,-0.002813,0.158702,-46.817684,-174.972733,1069.680786
558,0,0.024018,-0.018437,0.151054,-45.925461,-173.386963,1069.249023
559,0,0.027077,-0.028001,0.147506,-44.722580,-171.794754,1068.318115
560,0,0.027294,-0.041949,0.136286,-43.522743,-170.147903,1067.228516
561,0,0.031545,-0.050956,0.133195,-42.604347,-168.777740,1066.553223
562,0,0.033710,-0.059219,0.129101,-41.707378,-167.505295,1065.403931
563,0,0.037775,-0.066834,0.127072,-41.079819,-166.443573,1064.869629
564,0,0.041390,-0.074296,0.125098,-40.685566,-165.554001,1064.098999
565,0,0.040150,-0.082870,0.122686,-40.456085,-164.601013,1062.973267
566,0,0.036577,-0.092004,0.121559,-40.606106,-163.866364,1062.371948
567,0,0.028177,-0.102400,0.118517,-40.969082,-163.022614,1060.977417
568,0,0.021502,-0.111897,0.116444,-41.808697,-162.496643,1060.239746
569,0,0.014466,-0.120617,0.114386,-42.834465,-161.865326,1058.626831
570,0,0.010098,-0.128533,0.111237,-44.390205,-161.537857,1057.371216
571,0,0.011294,-0.135088,0.110061,-46.406769,-161.385773,1056.331543
572,0,0.011701,-0.142806,0.107283,-48.795055,-161.105179,1054.872314
573,0,0.012993,-0.147851,0.106564,-51.780819,-161.060593,1053.879395
574,0,0.010046,-0.151229,0.106175,-55.192135,-160.927719,1052.526489
575,0,0.006882,-0.155445,0.103381,-59.087410,-160.780655,1050.884888
576,0,0.002625,-0.156634,0.102452,-63.604519,-160.727859,1049.686646
577,0,-0.000711,-0.155417,0.101768,-68.567123,-160.687851,1048.466187
578,0,-0.005340,-0.150727,0.101286,-74.031792,-160.692184,1046.896606
579,0,-0.008873,-0.141391,0.100150,-79.909142,-160.712845,1045.378662
580,0,-0.010608,-0.128347,0.099703,-86.232521,-160.663071,1043.888794
581,0,-0.012394,-0.114737,0.098185,-92.946579,-160.475052,1042.214111
582,0,-0.013851,-0.098860,0.098230,-100.068298,-160.444580,1040.713867
583,0,-0.013834,-0.085272,0.096217,-107.662643,-160.530121,1039.516113
584,0,-0.017043,-0.070507,0.093050,-115.262199,-160.294830,1037.629761
585,0,-0.016343,-0.057748,0.087480,-123.266800,-160.199997,1036.369751
586,0,-0.016370,-0.039699,0.086788,-131.360519,-159.951080,1034.983276
587,0,-0.017916,-0.023330,0.085236,-139.398819,-159.508942,1033.088135
588,0,-0.016890,-0.004269,0.085358,-147.719742,-159.027863,1031.944458
589,0,-0.019566,0.008359,0.081051,-155.796310,-158.529419,1030.119751
590,0,-0.019098,0.027955,0.085993,-164.034210,-158.000839,1029.247070
591,0,-0.021368,0.040586,0.082707,-171.700027,-157.392136,1027.736694
592,0,-0.021734,0.050532,0.081195,-179.504471,-156.560791,1026.497070
593,0,-0.024432,0.061305,0.080331,-186.941666,-155.554443,1025.081909
594,0,-0.024655,0.074591,0.082605,-194.103989,-154.420059,1023.723633
595,0,-0.021198,0.085526,0.082591,-200.932236,-153.255173,1022.629150
596,0,-0.016192,0.096083,0.081252,-207.356415,-152.025055,1021.367676
597,0,-0.005463,0.108523,0.084322,-213.406891,-150.765167,1020.444275
598,0,0.001254,0.118770,0.085352,-218.949554,-149.590515,1019.480835
599,0,0.006941,0.128210,0.084603,-223.887848,-148.131500,1018.310791
600,0,0.010975,0.141039,0.090160,-228.257584,-146.719986,1017.388672
601,0,0.013644,0.148807,0.092713,-232.193909,-145.039825,1016.296509
602,0,0.015961,0.152040,0.094028,-235.469009,-143.644012,1015.641907
603,0,0.018816,0.152997,0.096716,-238.211105,-142.217529,1014.568237
604,0,0.024564,0.146208,0.090092,-240.211258,-141.065460,1014.230591
605,0,0.033173,0.151347,0.094073,-241.560944,-139.844040,1013.361450
606,0,0.042175,0.154853,0.096779,-242.298813,-138.695999,1012.457825
607,0,0.052329,0.151870,0.094885,-242.544189,-138.005463,1012.145996
608,0,0.061839,0.147384,0.098418,-241.988617,-137.151917,1011.285889
609,0,0.068938,0.137490,0.101374,-241.048859,-136.473236,1010.778931
610,0,0.074508,0.114429,0.093791,-239.449295,-136.332779,1010.761963
611,0,0.077373,0.093558,0.091366,-237.548355,-136.392227,1010.240662
612,0,0.078896,0.073972,0.088746,-234.989746,-136.602097,1009.924072
613,0,0.077393,0.056984,0.089174,-232.105820,-136.885132,1009.129517
614,0,0.078665,0.045048,0.092186,-229.051575,-137.655212,1009.488342
615,0,0.081229,0.033295,0.091740,-225.712097,-138.543091,1009.277710
616,0,0.084197,0.025082,0.091908,-222.050385,-139.777679,1008.785950
617,0,0.085330,0.018511,0.090508,-218.189514,-141.359177,1008.382812
618,0,0.088460,0.012523,0.093061,-214.337067,-143.501175,1008.597961
619,0,0.084672,0.000361,0.092098,-210.397842,-145.590790,1008.168823
620,0,0.078479,-0.014601,0.091433,-206.440643,-147.905350,1008.079407
621,0,0.071798,-0.031615,0.091679,-202.591400,-150.648254,1007.939087
622,0,0.066556,-0.047490,0.093492,-198.814407,-153.592346,1007.883667
623,0,0.062845,-0.060854,0.095009,-195.180176,-156.967270,1008.033997
624,0,0.056864,-0.072017,0.094993,-191.568604,-160.283081,1007.742737
625,0,0.053726,-0.082348,0.095676,-188.309387,-164.095642,1008.008240
626,0,0.048060,-0.092413,0.096463,-185.253342,-167.927856,1007.867188
627,0,0.040073,-0.104275,0.095842,-182.556091,-172.030075,1007.990967
628,0,0.030609,-0.116781,0.096644,-180.268890,-176.051239,1007.920837
629,0,0.022806,-0.129330,0.095761,-178.407776,-180.458176,1008.279419
630,0,0.011254,-0.139777,0.094499,-176.717697,-184.726608,1007.929321
631,0,0.001598,-0.147305,0.095195,-175.678650,-189.197571,1008.020508
632,0,-0.005376,-0.152447,0.096085,-175.116974,-193.692154,1008.200745
633,0,-0.014434,-0.157395,0.096293,-175.067642,-198.157639,1008.017639
634,0,-0.018930,-0.156963,0.104318,-175.628677,-203.029327,1008.340027
635,0,-0.026628,-0.162985,0.103672,-176.730545,-207.445450,1008.103394
636,0,-0.034585,-0.164475,0.106878,-178.403122,-211.608490,1007.985474
637,0,0.038835,-0.143813,0.124443,-181.687851,-212.488495,1008.676147
638,0,0.031742,-0.140696,0.124573,-184.466919,-216.475616,1008.453613
639,0,0.027057,-0.134388,0.127212,-187.706314,-220.182098,1008.437500
640,0,0.024451,-0.122622,0.129670,-191.567307,-223.607315,1008.315430
641,0,0.023625,-0.105981,0.129684,-195.952927,-227.033936,1008.138794
642,0,0.029070,-0.089295,0.130673,-200.386795,-230.159637,1007.745483
643,0,0.023892,-0.061212,0.131714,-205.128922,-233.467926,1006.752502
644,0,0.020953,-0.040985,0.130265,-210.232391,-236.466415,1005.955078
645,0,0.020477,-0.023214,0.129852,-215.662399,-238.905563,1005.246887
646,0,0.017048,-0.008042,0.130108,-221.543732,-240.942627,1004.739746
647,0,0.004679,-0.000151,0.128934,-227.400864,-242.629044,1004.027039
648,0,-0.012186,0.004908,0.128475,-233.407791,-243.903061,1003.599670
649,0,-0.034454,0.013445,0.126186,-239.544281,-244.987259,1002.973938
650,0,-0.052761,0.019806,0.123668,-245.373657,-245.598785,1002.365601
651,0,-0.087206,0.026987,0.116428,-250.818634,-246.377457,1000.931152
652,0,-0.093183,0.042444,0.115275,-256.718048,-245.911560,1000.424744
653,0,-0.101795,0.052293,0.111203,-261.984955,-245.263580,999.505127
654,0,-0.101440,0.066047,0.107819,-267.235107,-243.959534,998.597046
655,0,-0.094047,0.082286,0.107522,-272.516449,-241.905167,998.214294
656,0,-0.099601,0.093560,0.105313,-277.343323,-239.318192,997.282715
657,0,-0.105096,0.098382,0.104714,-281.735291,-235.983292,996.815979
658,0,-0.108835,0.105349,0.103837,-285.934631,-232.006516,996.259705
659,0,-0.105420,0.106437,0.104236,-289.662445,-227.446365,995.754333
660,0,-0.094486,0.117969,0.104508,-293.413666,-222.640106,995.678162
661,0,-0.079168,0.123280,0.103351,-296.383301,-217.346054,995.203674
662,0,-0.060713,0.121253,0.102534,-298.478882,-211.390778,994.652954
663,0,-0.044836,0.136700,0.101454,-300.694031,-205.256134,994.261780
664,0,-0.028379,0.146724,0.100941,-302.226440,-198.718658,994.006226
665,0,-0.012334,0.150893,0.100299,-303.035126,-191.772034,993.584229
666,0,0.003796,0.149087,0.099468,-303.142731,-184.571259,993.380676
667,0,0.018007,0.154752,0.099378,-302.877777,-177.323914,992.877808
668,0,0.033906,0.155301,0.099992,-301.890503,-170.038605,992.960022
669,0,0.041700,0.161924,0.098943,-300.373322,-162.709946,992.630249
670,0,0.056990,0.160082,0.099305,-298.165741,-155.431137,992.408081
671,0,0.068011,0.151019,0.098561,-295.395569,-148.317566,992.750977
672,0,0.081805,0.143331,0.099428,-292.263580,-141.295166,993.045349
673,0,0.098586,0.116082,0.094355,-288.198242,-134.552261,993.504883
674,0,0.117582,0.092533,0.091786,-283.704895,-128.300049,994.133667
675,0,0.132543,0.076870,0.091709,-279.065369,-122.331779,994.093079
676,0,0.145939,0.053794,0.089588,-273.724548,-116.624832,994.169556
677,0,0.163066,0.038078,0.091212,-268.748322,-111.232315,994.974854
678,0,0.174070,0.020328,0.092622,-263.430756,-106.737640,995.717102
679,0,0.184311,-0.003874,0.091746,-257.777435,-102.885551,996.372375
680,0,0.190358,-0.025600,0.090703,-251.985794,-99.564178,996.512451
681,0,0.194571,-0.043370,0.091196,-246.389267,-96.948334,997.270630
682,0,0.194080,-0.061584,0.090352,-240.852615,-95.072800,997.685791
683,0,0.191228,-0.077688,0.091306,-235.486465,-93.834877,997.969360
684,0,0.187802,-0.093750,0.090984,-230.337875,-93.305252,998.240051
685,0,0.189017,-0.110534,0.091353,-225.442490,-93.471123,998.281433
686,0,0.190876,-0.126410,0.091998,-220.966003,-94.346741,998.357544
687,0,0.192081,-0.142249,0.093209,-216.943710,-96.207100,998.277954
688,0,0.190535,-0.159291,0.092819,-213.356018,-98.570328,998.403687
689,0,0.179459,-0.172658,0.093342,-210.276611,-101.623222,998.120789
690,0,0.166028,-0.183560,0.093916,-207.765381,-105.273491,997.965088
691,0,0.191613,-0.181646,0.102678,-206.422928,-107.495247,997.388489
692,0,0.176963,-0.188693,0.102533,-205.130539,-112.404724,996.753296
693,0,0.160949,-0.194154,0.101958,-204.309097,-117.757988,996.045105
694,0,0.145559,-0.192769,0.102199,-204.126801,-123.566643,995.193420
695,0,0.126009,-0.186642,0.102937,-204.686111,-129.859207,994.311829
696,0,0.111459,-0.184755,0.104368,-205.888153,-136.267776,993.459656
697,0,0.087077,-0.178331,0.104509,-208.034988,-143.342880,992.364563
698,0,0.067520,-0.170924,0.105772,-210.945114,-150.557709,991.499695
699,0,0.051807,-0.170083,0.105592,-214.039185,-157.677231,990.280518
700,0,0.031624,-0.159658,0.105625,-217.794846,-164.963318,989.206299
701,0,0.006949,-0.142860,0.105735,-222.190155,-172.302734,988.223083
702,0,-0.028428,-0.127161,0.103458,-226.934708,-180.281647,987.013550
703,0,-0.054938,-0.114930,0.101450,-232.167572,-187.208969,986.000488
704,0,-0.085247,-0.104254,0.098302,-237.579498,-194.170395,984.657959
705,0,-0.113825,-0.095615,0.093114,-243.234970,-200.544174,982.514343
706,0,-0.130242,-0.073774,0.092517,-249.511551,-206.335297,981.340149
707,0,-0.142613,-0.047238,0.091826,-256.049072,-211.564743,980.257141
708,0,-0.153909,-0.021629,0.091210,-262.670593,-216.334579,979.053955
709,0,-0.166480,0.002230,0.089856,-269.404175,-220.431595,977.910156
710,0,-0.177931,0.022568,0.089886,-276.119995,-223.703827,977.006042
711,0,-0.188548,0.041286,0.089480,-282.698059,-226.315247,975.966797
712,0,-0.197531,0.059196,0.087397,-288.983521,-228.205078,975.035278
713,0,-0.201579,0.080295,0.087424,-295.044464,-229.206116,974.125061
714,0,-0.205343,0.099040,0.087137,-300.733215,-229.406494,973.367493
715,0,-0.210187,0.116032,0.085562,-305.976990,-228.869095,972.284546
716,0,-0.211574,0.132632,0.085299,-310.698669,-227.405045,971.511597
717,0,-0.207921,0.147965,0.085124,-314.777222,-225.043869,970.940918
718,0,-0.199232,0.161017,0.085749,-318.312286,-222.058929,970.267212
719,0,-0.190704,0.171811,0.084663,-321.090729,-218.371613,969.591614
720,0,-0.175538,0.183974,0.085431,-323.234070,-213.691879,969.042114
721,0,-0.159609,0.193143,0.085551,-324.591949,-208.492661,968.405212
722,0,-0.140942,0.199249,0.086154,-325.099701,-202.628616,967.748352
723,0,-0.119873,0.199047,0.086013,-324.875427,-196.326523,967.026367
724,0,-0.096488,0.196980,0.087599,-323.838806,-189.486801,966.491638
725,0,-0.073688,0.190986,0.088600,-321.976959,-182.315659,965.924316
726,0,-0.051143,0.182031,0.090319,-319.302460,-174.768112,965.371277
727,0,-0.030130,0.170595,0.091749,-315.855988,-166.980835,964.778870
728,0,-0.006943,0.155637,0.093824,-311.700043,-159.065811,964.222839
729,0,0.015829,0.134437,0.091038,-306.818359,-150.890656,963.530029
730,0,0.042914,0.113093,0.091919,-301.523682,-143.102417,963.319824
731,0,0.067999,0.091958,0.092081,-295.605072,-135.502670,962.916809
732,0,0.088812,0.073467,0.093851,-289.298035,-128.197952,962.476440
733,0,0.107672,0.054102,0.094700,-282.618073,-121.167992,962.294556
734,0,0.123955,0.034236,0.095310,-275.578766,-114.554344,962.099670
735,0,0.134109,0.013266,0.095276,-268.396484,-108.572632,962.029236
736,0,0.144604,-0.013738,0.094834,-261.101288,-103.076042,962.088562
737,0,0.154421,-0.042246,0.094043,-253.804688,-98.235825,962.159912
738,0,0.164684,-0.070057,0.094597,-246.602753,-94.072777,962.305542
739,0,0.168037,-0.090937,0.108376,-240.224701,-89.923485,961.862488
740,0,0.174187,-0.112977,0.109023,-233.338303,-87.283867,962.097717
741,0,0.178830,-0.133796,0.109170,-226.759827,-85.417542,962.257141
