Objects
50
,,Global Angle wwww_3:wwww_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1277,0,0.320815,0.100032,0.135235,-136.674484,411.562927,1055.131348
1278,0,0.321306,0.094185,0.138041,-137.344025,416.682861,1058.007690
1279,0,0.298535,0.083576,0.144134,-137.550003,420.448792,1061.123169
1280,0,0.262627,0.069258,0.150831,-137.297211,423.062256,1064.401489
1281,0,0.221465,0.054232,0.155756,-136.810074,424.782532,1067.777710
1282,0,0.184759,0.040190,0.156252,-135.923294,426.175812,1071.374146
1283,0,0.163251,0.029059,0.160065,-135.126999,426.697479,1074.856812
1284,0,0.156938,0.024695,0.163824,-134.186874,426.696472,1078.713501
1285,0,0.160456,0.025367,0.170334,-133.210480,426.076965,1082.691528
1286,0,0.174938,0.030926,0.170223,-131.939713,424.958313,1086.732910
1287,0,0.201501,0.042898,0.173888,-130.603363,423.082001,1091.131348
1288,0,0.236923,0.055047,0.175618,-129.027878,420.618256,1095.548340
1289,0,0.272198,0.064520,0.178606,-127.251404,417.026184,1100.191528
1290,0,0.301321,0.068724,0.181607,-125.144646,412.540527,1104.998413
1291,0,0.322468,0.066965,0.182693,-122.749817,406.945099,1109.837036
1292,0,0.326604,0.058276,0.181068,-119.841713,400.326508,1114.935547
1293,0,0.313496,0.045524,0.182097,-116.778648,392.315399,1120.135620
1294,0,0.287450,0.030512,0.183297,-113.442833,383.127258,1125.289062
1295,0,0.257151,0.016982,0.182591,-109.993378,372.970734,1130.627197
1296,0,0.230207,0.006728,0.184294,-106.475151,361.891479,1135.806274
1297,0,0.212161,-0.000039,0.186046,-102.907242,350.028259,1141.134644
1298,0,0.200948,-0.005302,0.187514,-99.259361,337.420990,1146.440552
1299,0,0.188495,-0.010175,0.188452,-95.620567,324.111786,1151.891724
1300,0,0.170336,-0.015206,0.189401,-92.069756,310.092224,1157.487305
1301,0,0.144620,-0.019266,0.190826,-88.537842,295.585632,1162.905762
1302,0,0.112674,-0.023861,0.191338,-85.087196,280.623749,1168.390259
1303,0,0.074175,-0.026629,0.193013,-81.878410,265.327026,1174.132202
1304,0,0.039746,-0.034102,0.190246,-78.619560,249.960770,1179.543213
1305,0,0.016852,-0.035865,0.189627,-75.647835,234.683273,1185.119629
1306,0,0.010335,-0.033937,0.190475,-72.917458,219.462524,1190.868774
1307,0,0.011077,-0.030981,0.191505,-70.386681,204.224762,1196.628296
1308,0,0.013588,-0.030446,0.192024,-68.036964,189.230881,1202.391968
1309,0,0.006186,-0.033290,0.192252,-65.806404,174.171539,1208.127319
1310,0,-0.007608,-0.039536,0.191433,-63.781105,159.232742,1213.896973
1311,0,-0.017973,-0.033688,0.203282,-62.379795,144.604416,1219.908203
1312,0,-0.022824,-0.035634,0.202752,-60.907028,130.149033,1225.529541
1313,0,-0.026013,-0.033262,0.202891,-59.781792,116.026924,1231.158447
1314,0,-0.030310,-0.028293,0.204104,-58.825985,102.163460,1236.917847
1315,0,-0.038772,-0.024006,0.205831,-58.161091,88.388466,1242.767578
1316,0,-0.043460,-0.022748,0.206015,-57.684563,75.036896,1248.160522
1317,0,-0.052861,-0.021850,0.205694,-57.376019,61.967850,1253.577515
1318,0,-0.065276,-0.018311,0.209222,-57.559727,49.255089,1259.483276
1319,0,-0.081908,-0.016004,0.210113,-57.752560,36.996941,1264.866089
1320,0,-0.099082,-0.013473,0.209726,-58.098186,25.223001,1270.048340
1321,0,-0.114742,-0.008183,0.212357,-58.851334,13.971719,1275.433105
1322,0,-0.116175,-0.002928,0.212429,-59.654648,3.452488,1280.528809
1323,0,-0.098472,0.003456,0.214159,-60.782421,-6.484995,1285.645386
1324,0,-0.064429,0.010437,0.216795,-62.054279,-15.886702,1290.796021
1325,0,-0.025227,0.014033,0.219038,-63.457497,-24.880524,1295.859985
1326,0,0.009183,0.014366,0.220689,-64.926430,-33.598915,1300.759521
1327,0,0.026297,0.014414,0.222567,-66.475761,-42.335335,1305.671387
1328,0,0.027463,0.012878,0.223939,-68.128220,-51.042637,1310.602173
1329,0,0.022150,0.011372,0.224364,-69.846451,-59.718670,1315.367188
1330,0,0.013896,0.010902,0.223756,-71.689964,-68.229858,1319.900146
1331,0,0.006700,0.013559,0.223540,-73.577919,-76.741234,1324.311768
1332,0,0.007470,0.020549,0.224066,-75.693237,-84.920502,1328.740234
1333,0,0.009209,0.028899,0.224028,-77.806808,-93.070526,1332.890503
1334,0,0.003334,0.033179,0.220009,-80.066772,-101.218529,1336.942627
1335,0,-0.016972,0.036452,0.218578,-82.117767,-109.267372,1340.959839
1336,0,-0.048830,0.036182,0.218798,-84.246521,-117.071205,1345.066528
1337,0,-0.089646,0.033861,0.216340,-86.235901,-124.662750,1349.162598
1338,0,-0.126013,0.035193,0.216704,-88.412422,-131.514236,1353.032715
1339,0,-0.163688,0.035020,0.212534,-90.432480,-137.806122,1356.393066
1340,0,-0.188581,0.039073,0.210981,-92.688911,-143.059784,1359.749268
1341,0,-0.205895,0.041350,0.208774,-94.942162,-147.553223,1362.714233
1342,0,-0.211193,0.042035,0.207281,-97.211143,-151.014893,1365.406494
1343,0,-0.210940,0.042489,0.207288,-99.537666,-153.582886,1368.112549
1344,0,-0.212200,0.040465,0.207313,-101.765869,-155.452682,1370.573975
1345,0,-0.203086,0.033463,0.206682,-104.224220,-155.778549,1372.764648
1346,0,-0.198767,0.027075,0.206751,-106.660103,-155.421677,1374.687500
1347,0,-0.194743,0.025674,0.206331,-109.176270,-154.170090,1376.309937
1348,0,-0.185545,0.031626,0.206499,-111.817863,-152.004852,1377.616089
1349,0,-0.171920,0.040243,0.204313,-114.489899,-149.118103,1378.498657
1350,0,-0.150733,0.052590,0.203358,-117.273415,-145.200958,1379.209839
1351,0,-0.153072,0.071181,0.212616,-119.318733,-141.589890,1380.993530
1352,0,-0.134510,0.084899,0.209679,-121.873962,-136.540207,1380.898804
1353,0,-0.113677,0.099330,0.206779,-124.128937,-130.981491,1380.630005
1354,0,-0.092071,0.114098,0.203920,-126.335663,-124.832962,1380.157837
1355,0,-0.071972,0.125414,0.199695,-128.109848,-118.303253,1379.339600
1356,0,-0.056864,0.137186,0.197573,-129.751923,-111.448036,1378.587036
1357,0,-0.041390,0.141187,0.196197,-131.030380,-104.075981,1377.473022
1358,0,-0.030818,0.136921,0.194875,-131.750900,-96.705788,1376.370361
1359,0,-0.019326,0.125419,0.192894,-132.086288,-88.988655,1374.958984
1360,0,-0.006870,0.112543,0.191662,-132.072968,-81.133209,1373.323486
1361,0,0.010474,0.100375,0.189718,-131.886383,-73.169868,1371.497314
1362,0,0.021995,0.087337,0.186741,-131.235382,-65.095802,1369.331421
1363,0,0.018372,0.074428,0.186685,-130.250214,-57.509441,1367.437622
1364,0,0.005795,0.055594,0.183916,-129.164139,-49.694611,1365.156372
1365,0,-0.017816,0.035211,0.182588,-127.901779,-41.872261,1362.857910
1366,0,-0.042953,0.018050,0.182292,-126.672058,-33.881290,1360.431763
1367,0,-0.057943,0.006314,0.182042,-125.557350,-25.622349,1357.801514
1368,0,-0.055898,0.004104,0.180918,-124.493988,-17.178463,1354.864502
1369,0,-0.039349,0.014218,0.180686,-123.533051,-8.466132,1351.892578
1370,0,-0.016482,0.031547,0.179809,-122.588287,0.341847,1348.746948
1371,0,0.005251,0.051623,0.179660,-121.612816,9.125050,1345.389404
1372,0,0.018680,0.065339,0.180064,-120.502441,17.924438,1342.061890
1373,0,0.019026,0.071444,0.177422,-119.297630,26.620314,1338.504883
1374,0,0.011959,0.072320,0.178077,-117.917747,35.339512,1335.139771
1375,0,0.003806,0.072488,0.178512,-116.324173,44.045010,1331.618286
1376,0,0.001648,0.072461,0.178796,-114.613953,52.885616,1328.010498
1377,0,0.011029,0.072593,0.178589,-112.717644,61.773342,1324.117920
1378,0,0.034271,0.070852,0.180718,-110.537415,70.626701,1320.383789
1379,0,0.067736,0.063543,0.179279,-108.350082,79.230583,1316.454102
1380,0,0.097507,0.049836,0.178993,-105.854805,87.579536,1312.704956
1381,0,0.123980,0.032625,0.177925,-103.179871,95.307007,1308.867188
1382,0,0.137194,0.014301,0.176787,-100.498375,102.593727,1305.152344
1383,0,0.140952,-0.001155,0.176482,-97.841721,109.423332,1301.615479
1384,0,0.139203,-0.011227,0.175236,-95.280289,115.630814,1297.664307
1385,0,0.137556,-0.015547,0.174105,-92.850388,121.304703,1293.796875
1386,0,0.135504,-0.016925,0.173233,-90.515762,126.499771,1289.814209
1387,0,0.134764,-0.014990,0.173169,-88.290329,131.074768,1285.780640
1388,0,0.135913,-0.012419,0.173040,-86.154297,135.026016,1281.753784
1389,0,0.140421,-0.008884,0.172494,-84.151215,138.408813,1277.674072
1390,0,0.154378,-0.005282,0.172148,-82.219772,141.898102,1273.366699
1391,0,0.159214,0.000381,0.172197,-80.337196,144.025055,1269.352295
1392,0,0.161092,0.006377,0.171699,-78.469063,145.691315,1265.388184
1393,0,0.156377,0.011816,0.171883,-76.625908,146.573029,1261.415283
1394,0,0.147846,0.015232,0.172901,-74.741531,147.031204,1257.619507
1395,0,0.139050,0.013727,0.172400,-72.824196,146.904205,1253.827759
1396,0,0.130192,0.010474,0.172737,-70.950462,146.232346,1250.095459
1397,0,0.121470,0.002617,0.171382,-69.083054,145.040604,1246.325684
1398,0,0.112042,-0.006113,0.170015,-67.286232,143.424896,1242.597534
1399,0,0.102227,-0.014575,0.169079,-65.538620,141.284622,1239.004272
1400,0,0.094558,-0.019670,0.167163,-63.969402,138.839142,1235.388428
1401,0,0.088835,-0.023060,0.166180,-62.516132,136.035187,1231.865112
1402,0,0.085918,-0.023462,0.165056,-61.302982,132.957962,1228.329956
1403,0,0.085940,-0.022208,0.164343,-60.301208,129.487488,1224.933960
1404,0,0.091122,-0.018650,0.162685,-59.423481,125.796097,1221.679688
1405,0,0.102038,-0.011342,0.162734,-58.817722,121.625778,1218.497559
1406,0,0.114207,-0.000622,0.160578,-58.252491,117.241142,1215.402710
1407,0,0.125789,0.008155,0.159720,-57.763351,112.351013,1212.404419
1408,0,0.132795,0.015586,0.158860,-57.311626,106.985497,1209.586426
1409,0,0.136194,0.019001,0.157465,-56.885925,101.039116,1206.931641
1410,0,0.138841,0.021473,0.155155,-56.300747,94.848549,1204.522095
1411,0,0.138778,0.022185,0.154209,-55.775978,87.934761,1202.271118
1412,0,0.140295,0.023219,0.151846,-55.245525,80.582329,1199.987549
1413,0,0.139697,0.025185,0.151283,-54.591179,72.605988,1198.002441
1414,0,0.138042,0.026090,0.149584,-53.940773,64.222786,1195.827393
1415,0,0.132728,0.022213,0.148437,-53.229557,55.290813,1193.906128
1416,0,0.122281,0.012782,0.147140,-52.395130,45.847065,1192.198853
1417,0,0.106127,-0.000203,0.146218,-51.630802,36.032578,1190.460083
1418,0,0.084429,-0.013889,0.145100,-50.898361,25.820442,1188.963501
1419,0,0.060940,-0.024305,0.143807,-50.271446,15.349487,1187.370361
1420,0,0.041798,-0.028475,0.143504,-49.821487,4.624992,1185.900391
1421,0,0.028385,-0.025724,0.143757,-49.600807,-6.174798,1184.335205
1422,0,0.020257,-0.018383,0.144751,-49.617458,-17.072073,1182.765137
1423,0,0.010499,-0.009670,0.144468,-49.746254,-28.105520,1181.307251
1424,0,-0.000344,-0.001520,0.143607,-50.081062,-39.187775,1179.945679
1425,0,-0.011484,0.005737,0.142449,-50.547142,-50.198872,1178.455566
1426,0,-0.021216,0.016616,0.142434,-51.110046,-61.133495,1177.135376
1427,0,-0.029470,0.031895,0.143135,-51.750244,-72.003944,1175.987549
1428,0,-0.038191,0.050037,0.142433,-52.245960,-82.647385,1175.106812
1429,0,-0.052667,0.068160,0.143474,-52.681595,-93.053352,1174.461182
1430,0,-0.067554,0.082286,0.144179,-53.045071,-103.123596,1173.909546
1431,0,-0.077767,0.091774,0.145661,-53.141975,-112.940758,1173.837402
1432,0,-0.079756,0.094410,0.146447,-53.014156,-122.209808,1173.539917
1433,0,-0.069620,0.095692,0.148083,-52.637615,-131.099838,1173.671387
1434,0,-0.053270,0.096932,0.149361,-52.015446,-139.650223,1173.941895
1435,0,-0.036516,0.099060,0.151642,-51.042439,-147.952469,1174.544067
1436,0,-0.024399,0.102469,0.153292,-49.821838,-156.063217,1175.217896
1437,0,-0.017347,0.106460,0.156687,-48.282463,-163.983139,1176.441162
1438,0,-0.009669,0.102182,0.159029,-46.448463,-171.790024,1177.588013
1439,0,0.002041,0.090083,0.161528,-44.381599,-179.509109,1179.074585
1440,0,0.015812,0.074711,0.166027,-41.739960,-187.045593,1180.491577
1441,0,0.029230,0.057171,0.168965,-39.166119,-194.803207,1182.528320
1442,0,0.039281,0.040602,0.171186,-36.473751,-202.531433,1184.505737
1443,0,0.039467,0.026383,0.174312,-33.723858,-210.760040,1186.768066
1444,0,0.033239,0.011424,0.174495,-31.233902,-219.632828,1189.032349
1445,0,0.015390,-0.001394,0.178266,-28.507458,-227.863022,1191.551270
1446,0,-0.005779,-0.011584,0.181020,-25.991215,-236.172592,1194.089966
1447,0,-0.024674,-0.024854,0.185011,-23.619572,-244.362610,1196.744507
1448,0,-0.041497,-0.037409,0.188412,-21.592222,-252.436493,1199.407227
1449,0,-0.058821,-0.042285,0.192078,-19.801107,-260.332764,1202.210693
1450,0,-0.078370,-0.038407,0.196803,-18.219732,-267.820557,1205.080078
1451,0,-0.096789,-0.025556,0.198466,-16.939804,-275.512421,1208.002319
1452,0,-0.114769,-0.008363,0.200017,-16.077532,-282.548248,1211.118530
1453,0,-0.129647,0.008540,0.203532,-15.260968,-289.161987,1214.268311
1454,0,-0.143091,0.017706,0.208355,-14.680564,-294.969727,1217.548950
1455,0,-0.155018,0.018101,0.213360,-14.325145,-300.220581,1221.071899
1456,0,-0.166828,0.014122,0.219623,-13.920349,-304.789703,1224.683594
1457,0,-0.171150,0.008914,0.225633,-13.683368,-308.583710,1228.355835
1458,0,-0.167021,0.007111,0.232356,-13.570917,-311.586517,1232.025391
1459,0,-0.157925,0.009150,0.239516,-13.611830,-313.810577,1235.584717
1460,0,-0.147329,0.016339,0.246241,-13.836873,-315.593292,1239.475952
1461,0,-0.134348,0.030902,0.252020,-14.095810,-316.621979,1243.233398
1462,0,-0.126768,0.047288,0.258273,-14.463277,-317.137726,1246.976440
1463,0,-0.132059,0.061159,0.264723,-14.810766,-317.080322,1250.629150
1464,0,-0.147982,0.068184,0.272318,-15.025398,-316.488464,1254.432129
1465,0,-0.171116,0.066343,0.279516,-15.131795,-315.335266,1258.221313
1466,0,-0.192585,0.059463,0.287944,-15.221478,-313.374207,1262.046997
1467,0,-0.200071,0.048679,0.295581,-15.386484,-310.748383,1265.794189
1468,0,-0.189986,0.039385,0.304045,-15.492343,-307.095215,1269.543945
1469,0,-0.165327,0.035126,0.312236,-15.715134,-302.598724,1273.061279
1470,0,-0.132674,0.037844,0.318200,-16.171638,-297.601654,1276.822632
1471,0,-0.104418,0.046442,0.325557,-16.070766,-292.037048,1279.770142
1472,0,-0.076639,0.052159,0.330534,-16.368814,-285.894348,1282.899292
1473,0,-0.045810,0.056246,0.334201,-16.734930,-279.796204,1286.258667
1474,0,-0.012724,0.056198,0.338379,-16.880817,-273.124695,1289.249634
1475,0,0.022150,0.053874,0.341689,-17.101816,-266.694275,1292.280518
1476,0,0.057945,0.052966,0.348177,-16.742243,-259.896240,1294.729248
1477,0,0.092617,0.052234,0.350258,-16.646395,-253.495926,1297.347900
1478,0,0.126180,0.048792,0.351223,-16.341564,-247.470490,1299.846680
1479,0,0.157690,0.042589,0.352718,-15.850486,-241.841553,1302.072266
1480,0,0.187441,0.032554,0.353383,-15.290641,-236.865463,1304.292480
1481,0,0.215118,0.021283,0.352735,-14.442075,-232.597031,1306.139648
1482,0,0.233353,0.008236,0.353339,-13.635342,-229.121994,1307.774658
1483,0,0.234782,-0.004782,0.352897,-12.637174,-226.580719,1309.329102
1484,0,0.216379,-0.018254,0.352203,-11.623418,-224.992798,1310.569580
1485,0,0.181920,-0.028199,0.351535,-10.636477,-224.258347,1311.754517
1486,0,0.143416,-0.034344,0.351562,-9.711100,-224.208298,1312.628174
1487,0,0.113941,-0.034750,0.353227,-8.959441,-224.627060,1313.208008
1488,0,0.103503,-0.028878,0.355707,-8.438687,-225.445770,1313.530518
1489,0,0.107587,-0.019536,0.357706,-8.119668,-226.612610,1313.674805
1490,0,0.113582,-0.012001,0.359684,-7.828893,-228.257538,1313.557129
1491,0,0.113665,-0.006197,0.359980,-7.588310,-230.336609,1313.299316
1492,0,0.110120,-0.004030,0.361607,-7.295816,-232.843399,1312.825684
1493,0,0.099664,-0.001628,0.361395,-7.189883,-235.746338,1312.284058
1494,0,0.091878,-0.000503,0.361148,-7.095220,-238.929962,1311.620605
1495,0,0.088276,-0.002123,0.361457,-7.116296,-242.456711,1310.794312
1496,0,0.088928,-0.008613,0.361615,-7.192484,-246.235382,1309.854004
1497,0,0.088082,-0.024101,0.360786,-7.282550,-250.363434,1308.884277
1498,0,0.080640,-0.044249,0.359602,-7.476233,-254.946655,1307.852295
1499,0,0.069042,-0.064601,0.358622,-7.885450,-259.862274,1306.689941
1500,0,0.054152,-0.082140,0.356488,-8.619258,-265.060608,1305.350830
1501,0,0.042397,-0.093270,0.354299,-9.742462,-270.456635,1303.890625
1502,0,0.034847,-0.094987,0.352401,-11.311804,-276.068542,1302.383667
1503,0,0.028762,-0.091560,0.350428,-13.322206,-281.870483,1300.589355
1504,0,0.025653,-0.085756,0.348490,-15.830401,-287.801880,1298.902954
1505,0,0.022104,-0.077906,0.347091,-18.668280,-293.845764,1296.930420
1506,0,0.019833,-0.068304,0.346253,-21.839539,-300.029449,1294.948242
1507,0,0.017275,-0.056316,0.344684,-25.448164,-306.302856,1293.053711
1508,0,0.013203,-0.040139,0.343133,-29.373522,-312.678101,1291.108887
1509,0,0.010604,-0.024233,0.343363,-33.441029,-319.020782,1288.986694
1510,0,0.006394,-0.007023,0.341852,-37.779640,-325.368927,1286.951294
1511,0,0.002204,0.004555,0.341191,-42.216434,-331.860413,1285.043335
1512,0,-0.000659,0.011605,0.340528,-46.710590,-338.194397,1283.073486
1513,0,-0.000568,0.013453,0.340306,-51.213085,-344.607605,1281.232422
1514,0,0.002261,0.009536,0.339486,-55.820190,-350.932129,1279.447388
1515,0,0.007253,0.000078,0.339583,-60.420116,-357.250244,1277.644287
1516,0,0.012721,-0.009559,0.339308,-65.129425,-363.594421,1275.894897
1517,0,0.009423,-0.015070,0.337504,-69.985695,-369.979340,1274.165771
1518,0,-0.002902,-0.014892,0.336183,-74.973038,-376.374023,1272.490967
1519,0,-0.022369,-0.012726,0.334792,-80.069733,-382.797272,1270.835815
1520,0,-0.041195,-0.010348,0.333639,-85.271027,-389.166168,1268.956665
1521,0,-0.056000,-0.008505,0.331425,-90.742035,-395.293091,1267.057373
1522,0,-0.066028,-0.002995,0.329802,-96.230904,-401.177521,1264.997192
1523,0,-0.076057,0.006033,0.324606,-101.947769,-407.150482,1263.052246
1524,0,-0.085996,0.017099,0.321323,-107.751945,-412.578247,1261.064819
1525,0,-0.096336,0.027880,0.318220,-113.639557,-417.601257,1258.988037
1526,0,-0.103265,0.038509,0.316232,-119.335304,-422.257019,1256.781250
1527,0,-0.106998,0.055225,0.313371,-125.224602,-426.368286,1254.723389
1528,0,-0.103933,0.078128,0.310172,-131.042694,-430.071350,1252.454712
1529,0,-0.092687,0.101265,0.305610,-136.710999,-433.203369,1250.069946
1530,0,-0.078644,0.122366,0.301536,-142.102951,-435.954590,1247.865601
1531,0,-0.061952,0.137975,0.297352,-147.139847,-438.285736,1245.503052
1532,0,-0.042756,0.145001,0.292447,-151.708313,-440.335266,1243.113770
1533,0,-0.020345,0.142167,0.287631,-155.908340,-442.151428,1240.938843
1534,0,0.002277,0.130986,0.284082,-159.468063,-443.623291,1238.513428
1535,0,0.015317,0.115270,0.278472,-162.664795,-445.030853,1236.307617
1536,0,0.023477,0.098981,0.274345,-165.619431,-446.627930,1234.558594
1537,0,0.026493,0.085440,0.268863,-168.184402,-448.097412,1232.453247
1538,0,0.027828,0.085585,0.266219,-170.516846,-449.800476,1230.628052
1539,0,0.022966,0.098405,0.263492,-172.524094,-451.453979,1228.716187
1540,0,0.010505,0.122487,0.261097,-174.179291,-453.061951,1226.475342
1541,0,-0.005450,0.154421,0.261244,-175.507217,-454.787659,1224.661499
1542,0,-0.024735,0.180516,0.262195,-176.345718,-456.302124,1222.779907
1543,0,-0.043336,0.193386,0.264120,-176.652039,-457.692780,1221.216675
1544,0,-0.060924,0.193045,0.264577,-176.192322,-458.701019,1219.661987
1545,0,-0.071408,0.185659,0.266523,-175.150070,-459.326935,1218.383789
1546,0,-0.075320,0.175803,0.267370,-173.441940,-459.565979,1216.992188
1547,0,-0.072694,0.168923,0.266719,-171.248550,-459.377197,1215.659790
1548,0,-0.061745,0.164042,0.264964,-168.449356,-458.945984,1214.502441
1549,0,-0.048833,0.158379,0.262924,-165.095703,-458.154694,1213.419678
1550,0,-0.034551,0.150552,0.261598,-161.326767,-457.087830,1212.756104
1551,0,-0.025649,0.139524,0.259527,-157.003632,-455.838867,1211.982788
1552,0,-0.019682,0.126385,0.256694,-152.227219,-454.419983,1211.353027
1553,0,-0.010851,0.114389,0.254251,-147.117325,-452.851929,1210.902832
1554,0,-0.000412,0.105038,0.252165,-141.515503,-451.216248,1210.321167
1555,0,0.006139,0.099536,0.251863,-135.509323,-449.420837,1209.853760
1556,0,0.010323,0.096165,0.249679,-129.359833,-447.725067,1209.818848
1557,0,0.014015,0.092633,0.247134,-122.989998,-446.043243,1209.618896
1558,0,0.017627,0.089667,0.245638,-116.357864,-444.455017,1209.800049
1559,0,0.016112,0.088162,0.243355,-109.434158,-442.810211,1209.953247
1560,0,0.011416,0.088773,0.241631,-102.262421,-441.124451,1210.329712
1561,0,0.004755,0.092331,0.240469,-94.835159,-439.609894,1210.909546
1562,0,-0.000105,0.094930,0.238458,-87.205223,-437.979553,1211.473511
1563,0,-0.003229,0.092728,0.236718,-79.250183,-436.412231,1212.131348
1564,0,-0.004275,0.088019,0.234630,-71.005844,-434.748474,1212.806396
1565,0,-0.007231,0.081518,0.232657,-62.609413,-432.987274,1213.596313
1566,0,-0.012776,0.074823,0.230380,-53.972782,-431.166138,1214.476318
1567,0,-0.017753,0.066229,0.228476,-45.141624,-429.299683,1215.497314
1568,0,-0.019622,0.057294,0.225507,-36.215595,-427.312622,1216.399170
1569,0,-0.020838,0.047692,0.223742,-27.204716,-425.458679,1217.545288
1570,0,-0.021595,0.040192,0.219984,-18.037058,-423.184265,1218.512329
1571,0,-0.022271,0.032075,0.218480,-8.899910,-420.950287,1219.751099
1572,0,-0.021913,0.021972,0.214913,0.236257,-418.588379,1220.816284
1573,0,-0.018116,0.003475,0.212453,9.394616,-416.052032,1222.043091
1574,0,-0.008484,-0.018860,0.208936,18.287230,-413.584808,1223.433350
1575,0,0.002479,-0.042035,0.206065,26.973850,-411.145599,1224.655029
1576,0,0.012105,-0.059120,0.202437,35.386421,-408.531830,1226.151245
1577,0,0.016849,-0.064124,0.199272,43.554874,-406.041229,1227.385376
1578,0,0.017561,-0.055545,0.197395,51.376690,-403.598755,1228.420288
1579,0,0.016466,-0.038144,0.195145,58.828690,-401.271515,1229.445312
1580,0,0.017710,-0.018416,0.192971,66.011177,-399.077789,1230.383911
1581,0,0.021873,-0.000197,0.190322,73.032852,-396.974945,1231.196411
1582,0,0.025681,0.014731,0.187399,79.932709,-394.977753,1231.910400
1583,0,0.022698,0.025874,0.184460,86.792572,-393.062347,1232.713623
1584,0,0.009733,0.031428,0.181297,93.664017,-391.179626,1233.501099
1585,0,-0.011043,0.033846,0.177969,100.594772,-389.317047,1234.199219
1586,0,-0.032441,0.035011,0.174595,107.566452,-387.431061,1235.046997
1587,0,-0.049161,0.036198,0.171551,114.520874,-385.347809,1235.907471
1588,0,-0.059728,0.038439,0.168106,121.558266,-383.059906,1236.817383
1589,0,-0.069278,0.036150,0.164412,128.605194,-380.494995,1237.783936
1590,0,-0.080279,0.032712,0.160863,135.639328,-377.681854,1238.696777
1591,0,-0.096091,0.026855,0.156093,142.666809,-374.794098,1239.769775
1592,0,-0.111402,0.020043,0.148538,149.515259,-371.793793,1240.693848
1593,0,-0.125515,0.014479,0.143102,156.242554,-367.957520,1241.644897
1594,0,-0.128452,0.008298,0.140852,162.911545,-363.451050,1242.760376
1595,0,-0.115476,0.003630,0.138874,169.547241,-358.274811,1243.773682
1596,0,-0.093633,-0.001400,0.137081,176.082535,-352.749817,1244.652100
1597,0,-0.067248,-0.015149,0.136972,182.482376,-346.654846,1245.716064
1598,0,-0.042676,-0.039249,0.135890,188.710388,-340.466827,1247.014526
1599,0,-0.017036,-0.066705,0.136673,194.885361,-333.973907,1248.129883
1600,0,0.012643,-0.090499,0.135606,200.447479,-327.617920,1249.346436
1601,0,0.044435,-0.105364,0.133422,205.459213,-321.370361,1250.273926
1602,0,0.072788,-0.112641,0.133347,210.005478,-314.991943,1251.447510
1603,0,0.095755,-0.115463,0.132753,214.177322,-309.016327,1252.389648
1604,0,0.112348,-0.116270,0.131474,217.759949,-303.592255,1253.388062
1605,0,0.116375,-0.113329,0.128000,220.769333,-298.694519,1253.962769
1606,0,0.104964,-0.106572,0.125925,223.417664,-294.339111,1254.757324
1607,0,0.081081,-0.094039,0.120136,225.473343,-290.447021,1254.987061
1608,0,0.058254,-0.082445,0.115107,227.164749,-286.821777,1255.385742
1609,0,0.039283,-0.074234,0.109278,228.381744,-283.366852,1255.411011
1610,0,0.021775,-0.071111,0.105425,229.380051,-279.965363,1255.550903
1611,0,-0.000523,-0.072686,0.101673,230.079330,-276.600616,1255.535400
1612,0,-0.028416,-0.077185,0.098008,230.502151,-273.317200,1255.556641
1613,0,-0.060351,-0.078759,0.091244,230.392731,-270.221161,1255.586304
1614,0,-0.090372,-0.078277,0.080624,229.582275,-267.205170,1255.284912
1615,0,-0.121265,-0.073710,0.073048,228.586685,-263.411743,1255.003540
1616,0,-0.146556,-0.066606,0.066850,227.409195,-258.995789,1254.662476
1617,0,-0.160255,-0.064201,0.061249,225.804245,-253.673309,1254.209595
1618,0,-0.157660,-0.063713,0.058268,223.781235,-247.852158,1253.873413
1619,0,-0.140033,-0.060056,0.057412,221.381699,-241.682297,1253.677856
1620,0,-0.111113,-0.058608,0.055423,218.547012,-235.027100,1253.090576
1621,0,-0.077901,-0.053591,0.054243,215.472305,-227.815460,1252.626099
1622,0,-0.041106,-0.046878,0.054147,212.121902,-220.194839,1251.872070
1623,0,0.000367,-0.039401,0.056091,208.620010,-212.114258,1250.842896
1624,0,0.041446,-0.029907,0.056410,204.790939,-204.208267,1249.991943
1625,0,0.080822,-0.023785,0.058087,200.825638,-196.347900,1248.902954
1626,0,0.117182,-0.017909,0.059084,196.686340,-188.870605,1247.749756
1627,0,0.147147,-0.013480,0.059862,192.479156,-181.898544,1246.820435
1628,0,0.163568,-0.011779,0.058633,188.030319,-175.611496,1245.672974
1629,0,0.160699,-0.016865,0.059110,183.591034,-170.021896,1244.638550
1630,0,0.138863,-0.023608,0.056114,178.989990,-165.121201,1243.700439
1631,0,0.107965,-0.033217,0.053394,174.310013,-160.797028,1242.904907
1632,0,0.080553,-0.041217,0.050514,169.496002,-156.716705,1242.042603
1633,0,0.071132,-0.048620,0.049175,164.372543,-152.796082,1241.014404
1634,0,0.067678,-0.053358,0.048090,158.996414,-149.325562,1240.045654
1635,0,0.061228,-0.057972,0.045411,153.339233,-146.149826,1239.080566
1636,0,0.043702,-0.064540,0.042595,147.530823,-143.222092,1237.949463
1637,0,0.018584,-0.067859,0.039329,141.418350,-140.558151,1236.897949
1638,0,-0.001509,-0.065506,0.035357,134.865952,-137.981979,1235.747803
